datetime,no2,pm10,pm25
2023-05-20 10:00:00,26.64901,18.75,10.59
2023-05-20 11:00:00,21.62367,20.125,9.505
2023-05-20 12:00:00,16.9073,17.925,7.783
2023-05-20 13:00:00,11.32176,19.2,7.076
2023-05-20 14:00:00,13.93489,16.55,6.698
2023-05-20 15:00:00,13.47336,16.475,6.981
2023-05-20 16:00:00,14.65131,16.425,6.274
2023-05-20 17:00:00,14.8045,15.6,6.085
2023-05-20 18:00:00,16.39223,15.625,6.344
2023-05-20 19:00:00,14.08664,14.625,6.132
2023-05-20 20:00:00,15.92945,12.875,5.684
2023-05-20 21:00:00,17.46535,11.625,5.401
2023-05-20 22:00:00,20.17956,9.4,4.953
2023-05-20 23:00:00,29.80785,11.875,6.203
2023-05-21 01:00:00,21.58464,9.75,5.425
2023-05-21 02:00:00,15.09572,10.6,6.415
2023-05-21 03:00:00,16.59826,11.525,7.311
2023-05-21 04:00:00,18.03292,11.7,8.16
2023-05-21 05:00:00,13.37105,12.575,8.326
2023-05-21 06:00:00,16.65164,12.975,8.561
2023-05-21 07:00:00,15.37265,12.675,8.585
2023-05-21 08:00:00,19.78074,13.75,8.019
2023-05-21 09:00:00,22.08918,58.425,11.061
2023-05-21 10:00:00,16.19379,12.925,5.519
2023-05-21 11:00:00,17.98676,12.925,6.226
2023-05-21 12:00:00,17.21742,13.7,6.769
2023-05-21 13:00:00,18.90911,14.225,6.722
2023-05-21 14:00:00,13.21895,14.675,6.509
2023-05-21 15:00:00,16.24186,15.05,6.486
2023-05-21 16:00:00,19.67505,14.075,6.109
2023-05-21 17:00:00,15.62727,12.95,6.156
2023-05-21 18:00:00,19.52204,13.4,6.439
2023-05-21 19:00:00,24.64427,14.775,6.722
2023-05-21 20:00:00,21.31294,14.4,6.981
2023-05-21 21:00:00,22.43927,12.55,6.038
2023-05-21 22:00:00,25.6679,11.3,5.613
2023-05-21 23:00:00,16.65032,10.075,5.283
2023-05-22 01:00:00,18.78757,10.1,5.33
2023-05-22 02:00:00,14.75731,8.925,5.165
2023-05-22 03:00:00,14.09228,9.325,5.849
2023-05-22 04:00:00,12.6061,10.375,6.84
2023-05-22 05:00:00,17.32037,11.25,6.958
2023-05-22 06:00:00,25.82747,10.775,6.132
2023-05-22 07:00:00,29.93084,14.075,7.076
2023-05-22 08:00:00,39.10736,16.225,6.863
2023-05-22 09:00:00,47.2624,18.525,6.934
2023-05-22 10:00:00,36.90381,16.575,6.934
2023-05-22 11:00:00,40.08373,19.85,6.792
2023-05-22 12:00:00,35.82681,19.15,7.099
2023-05-22 13:00:00,27.93491,20.25,7.288
2023-05-22 14:00:00,27.52373,21.025,7.146
2023-05-22 15:00:00,26.0887,19.825,7.877
2023-05-22 16:00:00,27.77898,23.6,8.42
2023-05-22 17:00:00,24.70422,20.6,7.759
2023-05-22 18:00:00,24.59768,20.475,7.359
2023-05-22 19:00:00,19.3196,16.225,7.052
2023-05-22 20:00:00,22.5473,15.725,7.972
2023-05-22 21:00:00,24.08357,15.65,9.505
2023-05-22 22:00:00,28.18189,14.45,9.198
2023-05-22 23:00:00,26.08096,14.15,9.552
2023-05-23 01:00:00,16.87812,13.5,9.764
2023-05-23 02:00:00,13.39365,12.025,8.679
2023-05-23 03:00:00,9.27725,9.8,7.028
2023-05-23 04:00:00,13.47958,9.825,6.509
2023-05-23 05:00:00,17.32382,9.775,6.179
2023-05-23 06:00:00,18.30087,15.35,8.09
2023-05-23 07:00:00,21.63687,12.8,6.557
2023-05-23 08:00:00,25.58479,15.475,6.604
2023-05-23 09:00:00,24.20185,18.35,6.604
2023-05-23 10:00:00,30.20068,26.425,8.137
2023-05-23 11:00:00,19.68923,15.95,6.179
2023-05-23 12:00:00,20.30418,22.525,7.359
2023-05-23 13:00:00,21.17614,24.925,8.066
2023-05-23 14:00:00,18.14756,20.075,6.958
2023-05-23 15:00:00,19.53155,18.95,6.863
2023-05-23 16:00:00,17.4796,23.275,7.146
2023-05-23 17:00:00,16.91519,19.85,6.934
2023-05-23 18:00:00,21.68214,15.675,6.769
2023-05-23 19:00:00,28.85745,17.375,8.066
2023-05-23 20:00:00,27.4693,19.175,9.245
2023-05-23 21:00:00,33.46497,17.5,8.538
2023-05-23 22:00:00,26.08495,12.625,6.675
2023-05-23 23:00:00,21.47258,11.725,6.698
2023-05-24 01:00:00,20.02522,11.45,5.896
2023-05-24 02:00:00,12.7807,9.725,5.33
2023-05-24 03:00:00,11.37961,11.2,6.226
2023-05-24 04:00:00,17.73558,12.275,7.311
2023-05-24 05:00:00,33.4728,15.675,8.774
2023-05-24 06:00:00,26.86279,16.25,9.764
2023-05-24 07:00:00,25.58467,17.75,10.189
2023-05-24 08:00:00,32.71564,19.125,9.906
2023-05-24 09:00:00,27.33389,21.425,9.764
2023-05-24 10:00:00,26.97637,30.45,10.425
2023-05-24 11:00:00,28.26293,23.125,9.269
2023-05-24 12:00:00,21.53569,25.25,9.717
2023-05-24 13:00:00,20.50906,24.975,9.859
2023-05-24 14:00:00,21.68793,21.85,9.953
2023-05-24 15:00:00,23.78949,21.65,10.613
2023-05-24 16:00:00,26.96844,21.75,10.071
2023-05-24 17:00:00,31.22328,24.25,10.802
2023-05-24 18:00:00,24.40241,22.85,10.967
2023-05-24 19:00:00,22.50453,21.5,11.109
2023-05-24 20:00:00,16.35219,30.65,12.759
2023-05-24 21:00:00,36.03512,22.975,13.326
2023-05-24 22:00:00,27.32155,18.75,11.58
2023-05-24 23:00:00,20.96507,16.35,10.472
2023-05-25 01:00:00,32.13033,18.525,12.83
2023-05-25 02:00:00,23.0378,16.65,11.934
2023-05-25 03:00:00,23.32825,17.6,11.958
2023-05-25 04:00:00,24.91864,15.325,10.613
2023-05-25 05:00:00,20.9698,14.4,10.071
2023-05-25 06:00:00,28.6098,15.625,10.024
2023-05-25 07:00:00,26.45994,17.275,9.835
2023-05-25 08:00:00,27.54046,17.55,8.396
2023-05-25 09:00:00,21.74489,16.95,8.467
2023-05-25 10:00:00,21.02637,26.7,10.283
2023-05-25 11:00:00,24.15489,24.4,9.245
2023-05-25 12:00:00,25.64332,28.7,10.212
2023-05-25 13:00:00,20.36079,20.95,9.033
2023-05-25 14:00:00,21.64304,29.425,10.613
2023-05-25 15:00:00,18.00055,19.55,9.741
2023-05-25 16:00:00,21.59108,21.05,10.66
2023-05-25 17:00:00,18.61694,19.5,9.764
2023-05-25 18:00:00,19.79389,17.1,9.057
2023-05-25 19:00:00,15.99898,14.975,8.443
2023-05-25 20:00:00,12.61301,16.675,7.665
2023-05-25 21:00:00,14.04861,75.275,14.363
2023-05-25 22:00:00,23.1753,12.575,8.042
2023-05-25 23:00:00,17.38221,15.825,9.292
2023-05-26 01:00:00,11.21445,19.325,11.321
2023-05-26 02:00:00,6.70126,19.775,11.132
2023-05-26 03:00:00,6.92334,20.05,11.179
2023-05-26 04:00:00,7.69281,19.7,11.085
2023-05-26 05:00:00,11.64175,19.65,10.92
2023-05-26 06:00:00,12.66782,19.3,10.731
2023-05-26 07:00:00,16.92609,22.15,11.109
2023-05-26 08:00:00,17.08096,32.6,12.665
2023-05-26 09:00:00,23.39256,23.025,11.109
2023-05-26 10:00:00,21.3405,26.225,11.816
2023-05-26 11:00:00,21.69768,23.95,10.472
2023-05-26 12:00:00,21.18487,25.825,10.613
2023-05-26 13:00:00,15.85006,24.25,9.953
2023-05-26 14:00:00,19.44003,20.65,8.844
2023-05-26 15:00:00,13.90026,20.625,8.538
2023-05-26 16:00:00,18.36247,20.625,8.915
2023-05-26 17:00:00,25.54364,23.1,10.047
2023-05-26 18:00:00,18.82246,25.625,10.59
2023-05-26 19:00:00,20.5654,22.775,11.156
2023-05-26 20:00:00,19.53937,20.85,11.061
2023-05-26 21:00:00,20.15459,20.65,11.203
2023-05-26 22:00:00,18.05217,18.175,10.283
2023-05-26 23:00:00,12.87223,16.775,10.165
2023-05-27 01:00:00,10.05369,15.65,10.142
2023-05-27 02:00:00,9.98536,15.925,10.448
2023-05-27 03:00:00,8.66875,15.975,10.495
2023-05-27 04:00:00,9.43818,16.175,10.613
2023-05-27 05:00:00,10.82353,15.75,10.472
2023-05-27 06:00:00,11.28525,162.475,28.043
2023-05-27 07:00:00,12.26071,16.925,9.953
2023-05-27 08:00:00,20.67523,17.675,10.118
2023-05-27 09:00:00,20.26682,19.6,11.321
2023-05-27 10:00:00,14.46772,18.525,11.156
2023-05-27 11:00:00,20.42048,19.4,10.802
